Date, Time, Open, High, Low, Last, Volume, # of Trades, OHLC Avg, HLC Avg, HL Avg, Bid Volume, Ask Volume, K, L, M, N, Open, High, Low, Close, Ask Volume, Bid Volume, Zero Line, Difference
2025-8-13, 09:30:00.000000, 644.91, 645.31, 644.49, 645.16, 1757776, 10021, 644.97, 644.99, 644.90, 728388, 1029388, 0.000, 0.000, 0.000, 0.000, 219291, 302713, 219291, 301000, 1029388, -728388, 0, 301000
2025-8-13, 09:35:00.000000, 645.19, 645.56, 644.97, 645.34, 788422, 5741, 645.26, 645.29, 645.27, 377730, 410692, 0.000, 0.000, 0.000, 0.000, 0, 39883, -20661, 32962, 410692, -377730, 0, 32962
2025-8-13, 09:40:00.000000, 645.33, 645.54, 645.20, 645.53, 780392, 5382, 645.40, 645.42, 645.37, 361626, 418766, 0.000, 0.000, 0.000, 0.000, 0, 66101, -16591, 57140, 418766, -361626, 0, 57140
2025-8-13, 09:45:00.000000, 645.54, 645.89, 645.38, 645.86, 879423, 5995, 645.67, 645.71, 645.63, 355814, 523609, 0.000, 0.000, 0.000, 0.000, 0, 176945, -7451, 167795, 523609, -355814, 0, 167795
2025-8-13, 09:50:00.000000, 645.87, 646.19, 645.86, 646.05, 743723, 4983, 645.99, 646.03, 646.03, 374776, 368947, 0.000, 0.000, 0.000, 0.000, 0, 50535, -10006, -5829, 368947, -374776, 0, -5829
2025-8-13, 09:55:00.000000, 646.06, 646.06, 645.37, 645.62, 871606, 5641, 645.78, 645.68, 645.71, 438665, 432941, 0.000, 0.000, 0.000, 0.000, 0, 1745, -30261, -5724, 432941, -438665, 0, -5724
2025-8-13, 10:00:00.000000, 645.63, 645.64, 645.15, 645.20, 844897, 5676, 645.41, 645.33, 645.40, 429065, 415832, 0.000, 0.000, 0.000, 0.000, 0, 21172, -23948, -13233, 415832, -429065, 0, -13233
2025-8-13, 10:05:00.000000, 645.20, 645.72, 645.13, 645.43, 895254, 6133, 645.37, 645.43, 645.42, 452889, 442365, 0.000, 0.000, 0.000, 0.000, 0, 63556, -13257, -10524, 442365, -452889, 0, -10524
2025-8-13, 10:10:00.000000, 645.43, 645.43, 644.88, 645.13, 688532, 4762, 645.22, 645.14, 645.15, 358022, 330510, 0.000, 0.000, 0.000, 0.000, 0, 3748, -41878, -27512, 330510, -358022, 0, -27512
2025-8-13, 10:15:00.000000, 645.14, 645.26, 644.99, 645.06, 597885, 3860, 645.11, 645.10, 645.13, 276895, 320990, 0.000, 0.000, 0.000, 0.000, 2070, 49702, 2070, 44095, 320990, -276895, 0, 44095
2025-8-13, 10:20:00.000000, 645.05, 645.19, 644.48, 644.51, 493717, 3423, 644.81, 644.73, 644.83, 237371, 256346, 0.000, 0.000, 0.000, 0.000, 341, 35230, 341, 18975, 256346, -237371, 0, 18975
2025-8-13, 10:25:00.000000, 644.52, 644.64, 643.99, 644.24, 797320, 5420, 644.35, 644.29, 644.32, 377113, 420207, 0.000, 0.000, 0.000, 0.000, 0, 56406, -2007, 43094, 420207, -377113, 0, 43094
2025-8-13, 10:30:00.000000, 644.24, 644.32, 643.87, 644.05, 604993, 3863, 644.12, 644.08, 644.09, 283103, 321890, 0.000, 0.000, 0.000, 0.000, 849, 47505, 849, 38787, 321890, -283103, 0, 38787
2025-8-13, 10:35:00.000000, 644.05, 644.33, 643.88, 644.08, 743463, 4638, 644.09, 644.10, 644.10, 381879, 361584, 0.000, 0.000, 0.000, 0.000, 0, 4039, -30862, -20295, 361584, -381879, 0, -20295
2025-8-13, 10:40:00.000000, 644.09, 644.41, 643.81, 644.25, 630780, 4313, 644.14, 644.15, 644.11, 304346, 326434, 0.000, 0.000, 0.000, 0.000, 0, 23170, -34131, 22088, 326434, -304346, 0, 22088
2025-8-13, 10:45:00.000000, 644.23, 644.30, 643.61, 643.96, 518062, 3311, 644.03, 643.96, 643.96, 276567, 241495, 0.000, 0.000, 0.000, 0.000, 0, 9028, -61148, -35072, 241495, -276567, 0, -35072
2025-8-13, 10:50:00.000000, 643.94, 644.01, 643.58, 643.76, 456004, 3166, 643.82, 643.78, 643.80, 238786, 217218, 0.000, 0.000, 0.000, 0.000, 0, 5747, -28612, -21568, 217218, -238786, 0, -21568
2025-8-13, 10:55:00.000000, 643.76, 643.95, 643.72, 643.83, 416916, 2729, 643.82, 643.84, 643.84, 181890, 235026, 0.000, 0.000, 0.000, 0.000, 0, 54332, -112, 53136, 235026, -181890, 0, 53136
2025-8-13, 11:00:00.000000, 643.82, 644.00, 643.57, 643.64, 469445, 3456, 643.76, 643.73, 643.78, 226182, 243263, 0.000, 0.000, 0.000, 0.000, 0, 24605, -14696, 17081, 243263, -226182, 0, 17081
2025-8-13, 11:05:00.000000, 643.64, 643.78, 643.31, 643.32, 538823, 3786, 643.51, 643.47, 643.55, 299302, 239521, 0.000, 0.000, 0.000, 0.000, 0, 1225, -59781, -59781, 239521, -299302, 0, -59781
2025-8-13, 11:10:00.000000, 643.34, 643.58, 643.25, 643.33, 592583, 4396, 643.38, 643.39, 643.42, 321268, 271315, 0.000, 0.000, 0.000, 0.000, 0, 3246, -55984, -49953, 271315, -321268, 0, -49953
2025-8-13, 11:15:00.000000, 643.33, 643.62, 643.07, 643.59, 633139, 4245, 643.40, 643.43, 643.34, 359729, 273410, 0.000, 0.000, 0.000, 0.000, 0, 162, -92898, -86319, 273410, -359729, 0, -86319
2025-8-13, 11:20:00.000000, 643.59, 644.11, 643.51, 643.91, 637030, 4250, 643.78, 643.84, 643.81, 292734, 344296, 0.000, 0.000, 0.000, 0.000, 0, 54032, -12711, 51562, 344296, -292734, 0, 51562
2025-8-13, 11:25:00.000000, 643.92, 644.07, 643.50, 643.67, 550926, 3820, 643.79, 643.75, 643.79, 273850, 277076, 0.000, 0.000, 0.000, 0.000, 0, 24571, -19443, 3226, 277076, -273850, 0, 3226
2025-8-13, 11:30:00.000000, 643.67, 644.04, 643.47, 643.87, 597494, 3867, 643.77, 643.80, 643.76, 292651, 304843, 0.000, 0.000, 0.000, 0.000, 0, 22319, -34195, 12192, 304843, -292651, 0, 12192
2025-8-13, 11:35:00.000000, 643.87, 643.89, 643.50, 643.68, 351096, 2332, 643.73, 643.69, 643.69, 167664, 183432, 0.000, 0.000, 0.000, 0.000, 0, 18308, -5139, 15768, 183432, -167664, 0, 15768
2025-8-13, 11:40:00.000000, 643.69, 644.26, 643.67, 644.22, 349978, 2353, 643.96, 644.05, 643.96, 131309, 218669, 0.000, 0.000, 0.000, 0.000, 100, 88566, 100, 87360, 218669, -131309, 0, 87360
2025-8-13, 11:45:00.000000, 644.22, 644.25, 643.94, 644.07, 295239, 2018, 644.12, 644.09, 644.09, 144310, 150929, 0.000, 0.000, 0.000, 0.000, 0, 20609, -1406, 6619, 150929, -144310, 0, 6619
2025-8-13, 11:50:00.000000, 644.08, 644.08, 643.41, 643.50, 333393, 2395, 643.77, 643.66, 643.74, 186052, 147341, 0.000, 0.000, 0.000, 0.000, 0, 1423, -38711, -38711, 147341, -186052, 0, -38711
2025-8-13, 11:55:00.000000, 643.50, 643.54, 643.34, 643.43, 301757, 2198, 643.45, 643.44, 643.44, 151880, 149877, 0.000, 0.000, 0.000, 0.000, 0, 8479, -16344, -2003, 149877, -151880, 0, -2003
2025-8-13, 12:00:00.000000, 643.44, 643.83, 643.38, 643.80, 328389, 2259, 643.61, 643.67, 643.60, 133029, 195360, 0.000, 0.000, 0.000, 0.000, 6311, 62822, 6311, 62331, 195360, -133029, 0, 62331
2025-8-13, 12:05:00.000000, 643.79, 643.91, 643.65, 643.76, 273763, 1765, 643.78, 643.77, 643.78, 137625, 136138, 0.000, 0.000, 0.000, 0.000, 0, 21875, -6473, -1487, 136138, -137625, 0, -1487
2025-8-13, 12:10:00.000000, 643.77, 643.88, 643.63, 643.78, 200749, 1574, 643.76, 643.76, 643.76, 121604, 79145, 0.000, 0.000, 0.000, 0.000, 0, 350, -42559, -42459, 79145, -121604, 0, -42459
2025-8-13, 12:15:00.000000, 643.76, 643.90, 643.41, 643.43, 246672, 1776, 643.63, 643.58, 643.66, 126898, 119774, 0.000, 0.000, 0.000, 0.000, 0, 7464, -9095, -7124, 119774, -126898, 0, -7124
2025-8-13, 12:20:00.000000, 643.42, 643.50, 643.23, 643.39, 201508, 1491, 643.39, 643.37, 643.36, 114859, 86649, 0.000, 0.000, 0.000, 0.000, -600, -600, -37331, -28210, 86649, -114859, 0, -28210
2025-8-13, 12:25:00.000000, 643.40, 643.54, 643.26, 643.27, 182429, 1332, 643.37, 643.36, 643.40, 96226, 86203, 0.000, 0.000, 0.000, 0.000, 0, 5346, -13544, -10023, 86203, -96226, 0, -10023
2025-8-13, 12:30:00.000000, 643.26, 643.49, 642.97, 643.45, 332418, 2246, 643.29, 643.30, 643.23, 185929, 146489, 0.000, 0.000, 0.000, 0.000, -706, -706, -48677, -39440, 146489, -185929, 0, -39440
2025-8-13, 12:35:00.000000, 643.44, 643.56, 643.20, 643.23, 245784, 1670, 643.36, 643.33, 643.38, 149772, 96012, 0.000, 0.000, 0.000, 0.000, -300, -300, -53760, -53760, 96012, -149772, 0, -53760
2025-8-13, 12:40:00.000000, 643.22, 643.31, 643.04, 643.16, 250918, 1603, 643.18, 643.17, 643.17, 141624, 109294, 0.000, 0.000, 0.000, 0.000, 0, 4208, -33580, -32330, 109294, -141624, 0, -32330
2025-8-13, 12:45:00.000000, 643.16, 643.16, 642.90, 643.01, 302570, 1965, 643.06, 643.02, 643.03, 174165, 128405, 0.000, 0.000, 0.000, 0.000, 0, 804, -50424, -45760, 128405, -174165, 0, -45760
2025-8-13, 12:50:00.000000, 643.00, 643.16, 642.68, 643.08, 349161, 2183, 642.98, 642.97, 642.92, 194761, 154400, 0.000, 0.000, 0.000, 0.000, 0, 4380, -42513, -40361, 154400, -194761, 0, -40361
2025-8-13, 12:55:00.000000, 643.08, 643.09, 642.82, 643.01, 264211, 1627, 643.00, 642.97, 642.95, 129424, 134787, 0.000, 0.000, 0.000, 0.000, 0, 20707, -17713, 5363, 134787, -129424, 0, 5363
2025-8-13, 13:00:00.000000, 643.01, 643.55, 642.97, 643.50, 556018, 3501, 643.26, 643.34, 643.26, 224444, 331574, 0.000, 0.000, 0.000, 0.000, 805, 116562, 805, 107130, 331574, -224444, 0, 107130
2025-8-13, 13:05:00.000000, 643.49, 643.51, 642.91, 642.91, 293881, 1963, 643.21, 643.11, 643.21, 173267, 120614, 0.000, 0.000, 0.000, 0.000, 0, 1000, -62846, -52653, 120614, -173267, 0, -52653
2025-8-13, 13:10:00.000000, 642.92, 642.96, 642.76, 642.78, 232975, 1586, 642.86, 642.83, 642.86, 128457, 104518, 0.000, 0.000, 0.000, 0.000, 0, 260, -24189, -23939, 104518, -128457, 0, -23939
2025-8-13, 13:15:00.000000, 642.78, 643.22, 642.70, 643.22, 301394, 2070, 642.98, 643.05, 642.96, 128062, 173332, 0.000, 0.000, 0.000, 0.000, 0, 49748, -5734, 45270, 173332, -128062, 0, 45270
2025-8-13, 13:20:00.000000, 643.22, 643.59, 643.20, 643.52, 326302, 2294, 643.38, 643.43, 643.39, 155956, 170346, 0.000, 0.000, 0.000, 0.000, 0, 15553, -3970, 14390, 170346, -155956, 0, 14390
2025-8-13, 13:25:00.000000, 643.52, 643.70, 643.46, 643.64, 254037, 1777, 643.58, 643.60, 643.58, 134722, 119315, 0.000, 0.000, 0.000, 0.000, 0, 4923, -16583, -15407, 119315, -134722, 0, -15407
2025-8-13, 13:30:00.000000, 643.64, 643.76, 642.79, 642.79, 407534, 2460, 643.24, 643.11, 643.28, 214089, 193445, 0.000, 0.000, 0.000, 0.000, 0, 35128, -24277, -20644, 193445, -214089, 0, -20644
2025-8-13, 13:35:00.000000, 642.79, 643.05, 642.78, 642.99, 281600, 1634, 642.90, 642.94, 642.91, 153844, 127756, 0.000, 0.000, 0.000, 0.000, 0, 8078, -27464, -26088, 127756, -153844, 0, -26088
2025-8-13, 13:40:00.000000, 642.99, 643.08, 642.90, 642.90, 318373, 1835, 642.97, 642.96, 642.99, 102035, 216338, 0.000, 0.000, 0.000, 0.000, 0, 115334, -2987, 114303, 216338, -102035, 0, 114303
2025-8-13, 13:45:00.000000, 642.91, 643.17, 642.86, 643.13, 183517, 1216, 643.02, 643.06, 643.02, 83626, 99891, 0.000, 0.000, 0.000, 0.000, 0, 19245, -7719, 16265, 99891, -83626, 0, 16265
2025-8-13, 13:50:00.000000, 643.13, 643.35, 643.05, 643.34, 234176, 1570, 643.22, 643.25, 643.20, 118273, 115903, 0.000, 0.000, 0.000, 0.000, 0, 8969, -14900, -2370, 115903, -118273, 0, -2370
2025-8-13, 13:55:00.000000, 643.33, 643.66, 643.22, 643.55, 264414, 1749, 643.44, 643.48, 643.44, 132150, 132264, 0.000, 0.000, 0.000, 0.000, 0, 30513, -4956, 114, 132264, -132150, 0, 114
2025-8-13, 14:00:00.000000, 643.56, 643.84, 643.39, 643.78, 304970, 1856, 643.64, 643.67, 643.61, 150159, 154811, 0.000, 0.000, 0.000, 0.000, 0, 6252, -24721, 4652, 154811, -150159, 0, 4652
2025-8-13, 14:05:00.000000, 643.79, 643.79, 643.61, 643.71, 242286, 1450, 643.72, 643.70, 643.70, 133224, 109062, 0.000, 0.000, 0.000, 0.000, -16, -16, -25794, -24162, 109062, -133224, 0, -24162
2025-8-13, 14:10:00.000000, 643.71, 644.20, 643.67, 644.15, 451001, 3047, 643.93, 644.01, 643.93, 193524, 257477, 0.000, 0.000, 0.000, 0.000, 0, 63999, -7252, 63953, 257477, -193524, 0, 63953
2025-8-13, 14:15:00.000000, 644.14, 644.18, 643.91, 643.91, 352595, 2142, 644.03, 644.00, 644.04, 206509, 146086, 0.000, 0.000, 0.000, 0.000, -338, -338, -61022, -60423, 146086, -206509, 0, -60423
2025-8-13, 14:20:00.000000, 643.91, 644.06, 643.80, 644.05, 285994, 1965, 643.96, 643.97, 643.93, 138576, 147418, 0.000, 0.000, 0.000, 0.000, 0, 14796, -6134, 8842, 147418, -138576, 0, 8842
2025-8-13, 14:25:00.000000, 644.05, 644.10, 643.88, 643.89, 226174, 1719, 643.98, 643.96, 643.99, 106337, 119837, 0.000, 0.000, 0.000, 0.000, 0, 18733, -9325, 13500, 119837, -106337, 0, 13500
2025-8-13, 14:30:00.000000, 643.91, 644.27, 643.91, 644.18, 326830, 2265, 644.07, 644.12, 644.09, 143902, 182928, 0.000, 0.000, 0.000, 0.000, 0, 40899, -531, 39026, 182928, -143902, 0, 39026
2025-8-13, 14:35:00.000000, 644.18, 644.20, 643.24, 643.75, 886102, 6297, 643.84, 643.73, 643.72, 483661, 402441, 0.000, 0.000, 0.000, 0.000, 0, 0, -102844, -81220, 402441, -483661, 0, -81220
2025-8-13, 14:40:00.000000, 643.74, 643.92, 643.46, 643.89, 354567, 2353, 643.75, 643.76, 643.69, 177666, 176901, 0.000, 0.000, 0.000, 0.000, 0, 8053, -31332, -765, 176901, -177666, 0, -765
2025-8-13, 14:45:00.000000, 643.88, 644.01, 643.81, 643.97, 198058, 1361, 643.92, 643.93, 643.91, 102325, 95733, 0.000, 0.000, 0.000, 0.000, 0, 1786, -12779, -6592, 95733, -102325, 0, -6592
2025-8-13, 14:50:00.000000, 643.96, 644.05, 643.86, 644.02, 162353, 1079, 643.97, 643.98, 643.95, 90822, 71531, 0.000, 0.000, 0.000, 0.000, 0, 588, -19966, -19291, 71531, -90822, 0, -19291
2025-8-13, 14:55:00.000000, 644.03, 644.31, 643.98, 644.02, 312909, 2039, 644.08, 644.10, 644.15, 161475, 151434, 0.000, 0.000, 0.000, 0.000, 0, 21263, -15900, -10041, 151434, -161475, 0, -10041
2025-8-13, 15:00:00.000000, 644.02, 644.10, 643.83, 644.07, 279436, 1821, 644.01, 644.00, 643.97, 162076, 117360, 0.000, 0.000, 0.000, 0.000, -12436, -12436, -50518, -44716, 117360, -162076, 0, -44716
2025-8-13, 15:05:00.000000, 644.06, 644.10, 643.92, 643.96, 173563, 1196, 644.01, 643.99, 644.01, 86243, 87320, 0.000, 0.000, 0.000, 0.000, 0, 8301, -3587, 1077, 87320, -86243, 0, 1077
2025-8-13, 15:10:00.000000, 643.96, 644.31, 643.95, 644.30, 501157, 3122, 644.13, 644.19, 644.13, 191387, 309770, 0.000, 0.000, 0.000, 0.000, 0, 120224, -6046, 118383, 309770, -191387, 0, 118383
2025-8-13, 15:15:00.000000, 644.31, 644.42, 644.25, 644.30, 374867, 2640, 644.32, 644.32, 644.33, 168550, 206317, 0.000, 0.000, 0.000, 0.000, 470, 43050, 470, 37767, 206317, -168550, 0, 37767
2025-8-13, 15:20:00.000000, 644.30, 644.73, 644.30, 644.38, 798821, 4826, 644.43, 644.47, 644.52, 433329, 365492, 0.000, 0.000, 0.000, 0.000, 0, 76828, -68537, -67837, 365492, -433329, 0, -67837
2025-8-13, 15:25:00.000000, 644.39, 644.44, 644.23, 644.29, 487822, 3180, 644.34, 644.32, 644.33, 280190, 207632, 0.000, 0.000, 0.000, 0.000, 0, 3759, -72558, -72558, 207632, -280190, 0, -72558
2025-8-13, 15:30:00.000000, 644.29, 644.36, 644.10, 644.16, 523758, 3337, 644.23, 644.21, 644.23, 277591, 246167, 0.000, 0.000, 0.000, 0.000, 0, 2700, -41084, -31424, 246167, -277591, 0, -31424
2025-8-13, 15:35:00.000000, 644.14, 644.31, 643.91, 644.01, 623399, 3875, 644.09, 644.08, 644.11, 352018, 271381, 0.000, 0.000, 0.000, 0.000, -1900, -1900, -88620, -80637, 271381, -352018, 0, -80637
2025-8-13, 15:40:00.000000, 644.01, 644.33, 643.97, 644.12, 617803, 3800, 644.11, 644.14, 644.15, 251340, 366463, 0.000, 0.000, 0.000, 0.000, 0, 116454, -71, 115123, 366463, -251340, 0, 115123
2025-8-13, 15:45:00.000000, 644.14, 644.42, 644.13, 644.37, 667297, 4305, 644.26, 644.31, 644.27, 365390, 301907, 0.000, 0.000, 0.000, 0.000, 0, 7619, -69565, -63483, 301907, -365390, 0, -63483
2025-8-13, 15:50:00.000000, 644.37, 644.91, 644.37, 644.80, 1267956, 7968, 644.61, 644.69, 644.64, 733385, 534571, 0.000, 0.000, 0.000, 0.000, 0, 25743, -198814, -198814, 534571, -733385, 0, -198814
2025-8-13, 15:55:00.000000, 644.80, 645.10, 644.64, 644.88, 2921730, 14970, 644.85, 644.87, 644.87, 1469614, 1452116, 0.000, 0.000, 0.000, 0.000, 0, 106924, -36743, -17498, 1452116, -1469614, 0, -17498
2025-8-13, 16:00:00.000000, 644.87, 645.25, 644.86, 645.02, 1478540, 2300, 645.00, 645.04, 645.05, 344109, 1134431, 0.000, 0.000, 0.000, 0.000, 748562, 860844, 748562, 790322, 1134431, -344109, 0, 790322
2025-8-13, 16:05:00.000000, 645.00, 645.00, 644.74, 644.79, 156956, 548, 644.88, 644.84, 644.87, 56719, 100237, 0.000, 0.000, 0.000, 0.000, 0, 43518, -6119, 43518, 100237, -56719, 0, 43518
2025-8-13, 16:10:00.000000, 644.89, 644.89, 644.64, 644.64, 152492, 527, 644.77, 644.72, 644.77, 47467, 105025, 0.000, 0.000, 0.000, 0.000, 806, 63408, 806, 57558, 105025, -47467, 0, 57558
2025-8-13, 16:15:00.000000, 644.63, 644.71, 644.61, 644.61, 71839, 323, 644.64, 644.64, 644.66, 41520, 30319, 0.000, 0.000, 0.000, 0.000, 0, 10140, -11201, -11201, 30319, -41520, 0, -11201
2025-8-13, 16:20:00.000000, 644.62, 644.62, 644.52, 644.60, 37541, 155, 644.59, 644.58, 644.57, 18350, 19191, 0.000, 0.000, 0.000, 0.000, 0, 3429, -5686, 841, 19191, -18350, 0, 841
2025-8-13, 16:25:00.000000, 644.58, 644.59, 644.45, 644.47, 62496, 197, 644.52, 644.50, 644.52, 53051, 9445, 0.000, 0.000, 0.000, 0.000, -1400, -1400, -43934, -43606, 9445, -53051, 0, -43606
2025-8-13, 16:30:00.000000, 644.50, 644.56, 644.47, 644.47, 29982, 110, 644.50, 644.50, 644.52, 8451, 21531, 0.000, 0.000, 0.000, 0.000, 120, 13080, 120, 13080, 21531, -8451, 0, 13080
2025-8-13, 16:35:00.000000, 644.50, 644.55, 644.46, 644.52, 7495, 28, 644.51, 644.51, 644.51, 3479, 4016, 0.000, 0.000, 0.000, 0.000, 0, 1063, -515, 537, 4016, -3479, 0, 537
2025-8-13, 16:40:00.000000, 644.53, 644.58, 644.47, 644.48, 14104, 65, 644.52, 644.51, 644.53, 5006, 9098, 0.000, 0.000, 0.000, 0.000, 0, 4835, -1000, 4092, 9098, -5006, 0, 4092
2025-8-13, 16:45:00.000000, 644.48, 644.54, 644.43, 644.54, 26110, 92, 644.50, 644.50, 644.48, 6310, 19800, 0.000, 0.000, 0.000, 0.000, 0, 13490, -3610, 13490, 19800, -6310, 0, 13490
2025-8-13, 16:50:00.000000, 644.55, 644.58, 644.50, 644.51, 8093, 26, 644.54, 644.53, 644.54, 4042, 4051, 0.000, 0.000, 0.000, 0.000, 9, 3351, 9, 9, 4051, -4042, 0, 9
2025-8-13, 16:55:00.000000, 644.49, 644.54, 644.34, 644.39, 27450, 82, 644.44, 644.42, 644.44, 11177, 16273, 0.000, 0.000, 0.000, 0.000, 0, 6477, -2419, 5096, 16273, -11177, 0, 5096
2025-8-13, 17:00:00.000000, 644.45, 644.51, 644.43, 644.50, 1454, 7, 644.47, 644.48, 644.47, 1078, 376, 0.000, 0.000, 0.000, 0.000, 0, 376, -702, -702, 376, -1078, 0, -702
2025-8-13, 17:05:00.000000, 644.52, 644.65, 644.52, 644.65, 5793, 23, 644.59, 644.61, 644.59, 2375, 3418, 0.000, 0.000, 0.000, 0.000, 0, 1343, -104, 1043, 3418, -2375, 0, 1043
2025-8-13, 17:10:00.000000, 644.65, 644.65, 644.52, 644.59, 1639, 9, 644.60, 644.59, 644.59, 943, 696, 0.000, 0.000, 0.000, 0.000, 0, 114, -247, -247, 696, -943, 0, -247
2025-8-13, 17:15:00.000000, 644.57, 644.66, 644.49, 644.66, 9958, 27, 644.59, 644.60, 644.57, 2775, 7183, 0.000, 0.000, 0.000, 0.000, 3288, 4408, 3288, 4408, 7183, -2775, 0, 4408
2025-8-13, 17:20:00.000000, 644.69, 644.69, 644.40, 644.62, 14604, 44, 644.60, 644.57, 644.55, 6894, 7710, 0.000, 0.000, 0.000, 0.000, 0, 2474, -1526, 816, 7710, -6894, 0, 816
2025-8-13, 17:25:00.000000, 644.62, 644.65, 644.61, 644.61, 3201, 19, 644.62, 644.62, 644.63, 1413, 1788, 0.000, 0.000, 0.000, 0.000, 0, 575, -523, 375, 1788, -1413, 0, 375
2025-8-13, 17:30:00.000000, 644.60, 644.60, 644.55, 644.55, 321, 2, 644.57, 644.57, 644.57, 0, 321, 0.000, 0.000, 0.000, 0.000, 200, 321, 200, 321, 321, 0, 0, 321
2025-8-13, 17:35:00.000000, 644.54, 644.65, 644.54, 644.65, 1122, 5, 644.59, 644.61, 644.59, 600, 522, 0.000, 0.000, 0.000, 0.000, 0, 100, -378, -78, 522, -600, 0, -78
2025-8-13, 17:40:00.000000, 644.57, 644.57, 644.47, 644.52, 3047, 14, 644.53, 644.52, 644.52, 2411, 636, 0.000, 0.000, 0.000, 0.000, -1675, -1675, -1775, -1775, 636, -2411, 0, -1775
2025-8-13, 17:45:00.000000, 644.50, 644.52, 644.50, 644.52, 300, 2, 644.51, 644.51, 644.51, 300, 0, 0.000, 0.000, 0.000, 0.000, -100, -100, -300, -300, 0, -300, 0, -300
2025-8-13, 17:50:00.000000, 644.49, 644.64, 644.49, 644.64, 449, 3, 644.57, 644.59, 644.57, 199, 250, 0.000, 0.000, 0.000, 0.000, 0, 51, -199, 51, 250, -199, 0, 51
2025-8-13, 17:55:00.000000, 644.62, 644.64, 644.62, 644.63, 4527, 16, 644.63, 644.63, 644.63, 1927, 2600, 0.000, 0.000, 0.000, 0.000, 0, 673, -1427, 673, 2600, -1927, 0, 673
2025-8-13, 18:00:00.000000, 644.57, 644.57, 644.10, 644.21, 21994, 75, 644.36, 644.29, 644.33, 14330, 7664, 0.000, 0.000, 0.000, 0.000, 0, 2446, -6966, -6666, 7664, -14330, 0, -6666
2025-8-13, 18:05:00.000000, 644.19, 644.20, 643.99, 643.99, 5263, 22, 644.09, 644.06, 644.09, 3763, 1500, 0.000, 0.000, 0.000, 0.000, 0, 700, -2563, -2263, 1500, -3763, 0, -2263
2025-8-13, 18:10:00.000000, 644.07, 644.17, 644.07, 644.08, 2485, 13, 644.10, 644.11, 644.12, 1982, 503, 0.000, 0.000, 0.000, 0.000, 0, 141, -1479, -1479, 503, -1982, 0, -1479
2025-8-13, 18:15:00.000000, 644.09, 644.09, 644.09, 644.09, 200, 1, 644.09, 644.09, 644.09, 200, 0, 0.000, 0.000, 0.000, 0.000, -200, -200, -200, -200, 0, -200, 0, -200
2025-8-13, 18:20:00.000000, 644.22, 644.30, 644.22, 644.29, 1711, 8, 644.26, 644.27, 644.26, 1000, 711, 0.000, 0.000, 0.000, 0.000, 0, 500, -500, -289, 711, -1000, 0, -289
2025-8-13, 18:25:00.000000, 644.36, 644.47, 644.36, 644.47, 5139, 19, 644.41, 644.43, 644.41, 3306, 1833, 0.000, 0.000, 0.000, 0.000, -567, -567, -1600, -1473, 1833, -3306, 0, -1473
2025-8-13, 18:30:00.000000, 644.89, 644.89, 644.46, 644.48, 1311, 5, 644.68, 644.61, 644.68, 0, 1311, 0.000, 0.000, 0.000, 0.000, 1, 1311, 1, 1311, 1311, 0, 0, 1311
2025-8-13, 18:35:00.000000, 644.44, 644.53, 644.44, 644.53, 1100, 6, 644.48, 644.50, 644.48, 1000, 100, 0.000, 0.000, 0.000, 0.000, -100, -100, -900, -900, 100, -1000, 0, -900
2025-8-13, 18:40:00.000000, 644.52, 644.62, 644.52, 644.59, 1068, 6, 644.56, 644.58, 644.57, 683, 385, 0.000, 0.000, 0.000, 0.000, 0, 135, -298, -298, 385, -683, 0, -298
2025-8-13, 18:45:00.000000, 644.65, 644.76, 644.65, 644.74, 1107, 6, 644.70, 644.72, 644.71, 591, 516, 0.000, 0.000, 0.000, 0.000, -75, -75, -475, -75, 516, -591, 0, -75
2025-8-13, 18:50:00.000000, 644.77, 644.83, 644.77, 644.82, 1255, 7, 644.80, 644.81, 644.80, 300, 955, 0.000, 0.000, 0.000, 0.000, 150, 655, 150, 655, 955, -300, 0, 655
2025-8-13, 18:55:00.000000, 644.81, 644.81, 644.76, 644.81, 804, 6, 644.80, 644.79, 644.79, 404, 400, 0.000, 0.000, 0.000, 0.000, 0, 100, -204, -4, 400, -404, 0, -4
2025-8-13, 19:00:00.000000, 644.81, 644.85, 644.81, 644.82, 1605, 13, 644.82, 644.83, 644.83, 1505, 100, 0.000, 0.000, 0.000, 0.000, -600, -600, -1405, -1405, 100, -1505, 0, -1405
2025-8-13, 19:10:00.000000, 644.81, 644.81, 644.81, 644.81, 125, 1, 644.81, 644.81, 644.81, 125, 0, 0.000, 0.000, 0.000, 0.000, -125, -125, -125, -125, 0, -125, 0, -125
2025-8-13, 19:15:00.000000, 644.66, 644.66, 644.63, 644.63, 850, 5, 644.65, 644.64, 644.65, 100, 750, 0.000, 0.000, 0.000, 0.000, 650, 750, 650, 650, 750, -100, 0, 650
2025-8-13, 19:20:00.000000, 644.68, 644.75, 644.65, 644.75, 695, 4, 644.71, 644.72, 644.70, 273, 422, 0.000, 0.000, 0.000, 0.000, 0, 149, 0, 149, 422, -273, 0, 149
2025-8-13, 19:25:00.000000, 644.72, 644.72, 644.72, 644.72, 875, 6, 644.72, 644.72, 644.72, 0, 875, 0.000, 0.000, 0.000, 0.000, 500, 875, 500, 875, 875, 0, 0, 875
